epoch,test_acc,train_acc,test_loss,train_loss
1,0.7496058764579387,0.7076724515839802,0.12005900678414742,0.11820448936840285
2,0.7480903548382873,0.7061611785846833,0.12426410145261912,0.11773780060624614
3,0.7464213318804236,0.704434649570936,0.12058678934875044,0.11759127242472565
4,0.7449790570207451,0.7029539971343083,0.1250517591110711,0.11683966478025451
5,0.74349552893967,0.7014957958104646,0.11859406957637916,0.11648214773898855
6,0.7420140702899288,0.7000636492477732,0.11892155051520727,0.11630032056020302
7,0.7405067073384547,0.6985657756296143,0.11824019947676982,0.11744092298147168
8,0.7391346461132482,0.6971614249129087,0.11833568915580082,0.11610883420098175
9,0.7373857791300571,0.6953950616788158,0.11704869669617958,0.11547717023460032
10,0.7359005552193171,0.6939383131438025,0.11661759930328258,0.11567986817144364
11,0.7343486738689774,0.6924158041362062,0.11677639117663347,0.11521352308540089
12,0.7328133433376259,0.6909046724130197,0.11718223395856839,0.11464766246601216
13,0.7311832471802032,0.6893212851164697,0.11592560948677433,0.11465340223416541
14,0.7296129659005516,0.6877723544244081,0.11737253842423263,0.11858722488893178
15,0.7279550585876997,0.6861390827643106,0.11633575411097517,0.11413033532647832
16,0.7261989039005913,0.6844171057541051,0.11476806688655927,0.1152211897961289
17,0.7243587660558292,0.6825977453665865,0.11557528882929423,0.11324188452286338
18,0.7224892680662818,0.6807105200592369,0.11761167558651527,0.11520551661373053
19,0.7205297359449242,0.6787994579656126,0.11458238532531609,0.11278220962335184
20,0.7183903226593505,0.6767065409704898,0.11449402693695235,0.11354799192507291
21,0.7161747078556568,0.674515635127283,0.11469536556780917,0.11227443353137345
22,0.7137345141948502,0.6721340115814936,0.11752636694503062,0.11213742133266139
23,0.7112105338264092,0.6696543536313858,0.11474706131277733,0.11127573841260475
24,0.7084851084805293,0.6669746613011686,0.11493847446823582,0.11058293707958124
25,0.7054521518769726,0.6639870902640265,0.11334284069468674,0.10997743840392643
26,0.7020954044029346,0.6607090151254883,0.11054306122863176,0.10999120673327481
27,0.6984443399732352,0.6570779570921385,0.10996417339565684,0.10962947143368351
28,0.6943036552380415,0.6530300560866754,0.1086474602083558,0.10818462793543501
29,0.6893981262700278,0.6482383740785288,0.11068464547974392,0.10767841387033752
30,0.6838463538654173,0.642742821957161,0.10717364067880852,0.10633157611399599
31,0.6774372509592776,0.6365179166329221,0.10628668696266934,0.10668161380312687
32,0.6693545507574251,0.6286550835921935,0.10512928548947122,0.10402485548328717
33,0.6600674652306664,0.6196877945033633,0.10341638485783512,0.10247921444547986
34,0.6490977576705876,0.6091782113299493,0.10224407419417668,0.1007372818534597
35,0.6368023994876545,0.5975711585735439,0.09826153429966529,0.09904772920298924
36,0.6232264162059977,0.5850217529024506,0.09604540800006645,0.09647886177470673
37,0.6097146983719849,0.5728293495727366,0.09492295155826125,0.09441035711070866
38,0.5962734495175449,0.5609801863346818,0.0929191434050648,0.0916823703361657
39,0.584590925702521,0.5510035710234535,0.0878273562247892,0.08972121517454247
40,0.5738490595573534,0.5420722793860185,0.08957288110429801,0.08781291813888017
41,0.5652000419900594,0.535092252739759,0.08323136029891598,0.09019580207656598
42,0.5574755746813489,0.5290812960826676,0.08422720374412906,0.0849037316483129
43,0.5509654521923963,0.5241695198809957,0.07933997124144175,0.08225358699819127
44,0.5454560550502436,0.5202974809684489,0.07949946343320087,0.07960564876879447
45,0.5409189822100048,0.517380355163241,0.0759566819060196,0.07847391861463779
46,0.5374852690397104,0.5154655473634391,0.0745547080719934,0.07737104663426436
47,0.5346888853642361,0.5141271349859708,0.07313521474021152,0.07590818877142032
48,0.5325755323018813,0.513372756127613,0.07063199402493181,0.07481502067044522
49,0.5309633548495332,0.5132462816027062,0.07023008471553766,0.0730952748450116
50,0.5298632139352726,0.5135140871446284,0.06842461326023908,0.072230459760549
