epoch,test_acc,train_acc,test_loss,train_loss
1,0.7957407354015704,0.6931330450759237,0.032972072513358104,0.022633288381169143
2,0.7926378359839718,0.6899024934356606,0.0300664299900092,0.02347510420147655
3,0.7895267807546561,0.6867451903407681,0.032049346896051205,0.02336061438455165
4,0.786505440292577,0.68366208504293,0.028460804843208166,0.022493126973943803
5,0.7831944654211406,0.6803033424515128,0.03856547191305068,0.02235165657927689
6,0.7799175169536872,0.6770354833166063,0.034751370693873435,0.023027795466404516
7,0.7765088665554672,0.6735793579188623,0.03302320866908842,0.022171850415688116
8,0.7728990402598849,0.6699775825474235,0.034674579657397224,0.022480538892514498
9,0.7688911542382995,0.665979365417056,0.032175208179696095,0.021925498704308446
10,0.7645350527382355,0.6616490835613867,0.03516194253291899,0.021523073170948953
11,0.7595640435300188,0.6566806449290195,0.027745725677430052,0.021546780846072634
12,0.7540874366938805,0.6512495230155083,0.031218618154525757,0.021106849596338365
13,0.7476316960063792,0.6447948621966308,0.03675200348918878,0.021147390881788384
14,0.7394367732252676,0.6367299365317057,0.03245311425727548,0.021314279510847575
15,0.7295738443062569,0.626819441439846,0.03833130522839074,0.02114113926598169
16,0.715887050183612,0.613173797302805,0.05050754807527783,0.020054528977975106
17,0.697026462981761,0.5945069714910322,0.025365671631201958,0.01935404401670382
18,0.672926408679591,0.5713571113757383,0.025559759111080355,0.018726279470816398
19,0.6466192848999937,0.547754482438952,0.02349064340001171,0.018154326573158932
20,0.6223115139668093,0.5278500224447951,0.029287164072388586,0.017105316182652725
21,0.6033044528662771,0.5136566604073355,0.028368588211466966,0.015973846021207792
22,0.5884958888716462,0.5038086588628222,0.021281829592093682,0.015543277185518765
23,0.5772938910242296,0.49753758121995245,0.026404989575876774,0.015319444130635957
24,0.5693168783145678,0.4943827630264075,0.019000447129161612,0.014230027288487814
25,0.5641647611100105,0.493508776497906,0.024890251819369862,0.014141851764859504
26,0.5614764335261788,0.49517153096920946,0.020954728415868814,0.013473893741814836
27,0.5601926348266529,0.49756545462585366,0.02356288676123017,0.01371158040987635
28,0.5595196271742355,0.5000004275100897,0.018513602683845075,0.012943914214384209
29,0.5595170645678753,0.5028805337340311,0.01744892846033411,0.012986099401723992
30,0.559215091825214,0.5047127790065584,0.017381940362522903,0.012995225169415613
31,0.5597841144638082,0.5073998259608189,0.01597108033675592,0.012535034163484296
32,0.5595306402112813,0.5085428382631366,0.016866023462374233,0.012540889596476139
33,0.560119705234974,0.5106300441088166,0.016140420387670832,0.012575980366289038
34,0.5610743673544777,0.5130328492903529,0.018605199109003382,0.012457927598536592
35,0.5616197726056075,0.5147222363472163,0.02169118763752354,0.012342771786509209
36,0.5617466784433124,0.5156472216786443,0.03298619678876932,0.01262275306779204
37,0.5617340399426121,0.5162280375289654,0.01804875242478639,0.012302232996642012
38,0.5619686867260483,0.5171268854783779,0.01631348963501384,0.013070567718987326
39,0.5621592745111454,0.5178354356670163,0.01917493314418978,0.012341130163195064
40,0.5617443675356658,0.5176382140725064,0.018607795817180743,0.01220591930509771
41,0.5620254519863851,0.5183123719914675,0.017529492962707595,0.012877596741162458
42,0.5623782477990598,0.5189573952066748,0.020215915389431332,0.013400796294501685
43,0.5626086848643552,0.5195020810116356,0.016282158135210428,0.012540875726099153
44,0.5635011553526521,0.520862046143682,0.018392663846895533,0.01224721664363898
45,0.5628025263174788,0.5201680382966346,0.019466992142131028,0.012329109085416332
46,0.5632949649277661,0.5208909409886651,0.015959168811446253,0.012125744927421358
47,0.5630274472665792,0.5206023725220018,0.015762461765298566,0.012164188313831403
48,0.5631014209310704,0.5208230602608263,0.019363258648844597,0.012380826458768937
49,0.5628255991968605,0.520522036309222,0.015567012782235748,0.01208273046514363
50,0.5629602614145565,0.5207085854684333,0.019673347328473062,0.012165719896410276
51,0.5636409903303942,0.5216832310774873,0.015975682191478397,0.012285960169093123
52,0.5638724908417742,0.5220888334500735,0.01806394365227338,0.012614572728143154
53,0.5639938063418725,0.5223137163121669,0.021356125913777398,0.012936625412656265
54,0.563728979628287,0.5220406095830253,0.015172671454334721,0.012508309111722465
55,0.5642316451504891,0.5227193379969054,0.015598746830398597,0.012275094292985582
56,0.5642224921791563,0.5227606815627531,0.016243170910668604,0.012344153182020465
57,0.5641104779878627,0.5227071883431048,0.01983030400808575,0.012205579254812407
58,0.5638454201018509,0.522393789926546,0.01696455883748323,0.012191580933997932
59,0.5640090803990835,0.5226272990204321,0.021112850858169854,0.012583810402062332
60,0.5643382093830537,0.5229925191133656,0.015502727147444937,0.012138956524793383
61,0.564349642794268,0.523128916191323,0.016549540520871726,0.012524609680025323
62,0.5642813196560542,0.5230222923932106,0.01844972227383586,0.012211200537033451
63,0.5640660697484415,0.5226942113218189,0.01817782006217438,0.012862790592955154
64,0.5637400388058655,0.5223128181051719,0.018061127188136277,0.01241677041047985
65,0.5645910011971192,0.5234131202236718,0.018668504015913287,0.012328337190799343
66,0.5639975089079501,0.5227110561370607,0.03502518748774112,0.012440313847319594
67,0.5643468733193161,0.52314506403888,0.01731793625840863,0.012180640714839824
68,0.5645649606733909,0.5234931084021268,0.015199429708198436,0.012023908348338119
69,0.5642202576007221,0.5230648834613529,0.015696558992839553,0.012204908304712147
70,0.5645875262686662,0.5235168021435477,0.020566483724464492,0.012314581013854268
71,0.5649408177458904,0.5240043845539418,0.021819418639812654,0.012189124864571303
72,0.5643049728634488,0.5231887431578568,0.0253701717818825,0.012128347729884305
73,0.564325723297279,0.5232120977618272,0.015196063420147572,0.012302539302307425
