epoch,test_acc,train_acc,test_loss,train_loss
1,0.6785046710496536,0.6413721067434424,0.07015972909996811,0.06851946224359054
2,0.6006928871717119,0.567274766077847,0.06063539918186595,0.05906693046930635
3,0.5482906089701639,0.5197676859344174,0.05225405415284981,0.05212105631611301
4,0.5203357937287897,0.4966396512408103,0.047005124968811145,0.04731695824167104
5,0.5102423350551377,0.4906343963585423,0.04276487158918844,0.04442354777231089
6,0.509511106636843,0.49332073940824017,0.041253525221232074,0.04275405284885353
7,0.5116818082966634,0.49824402276125757,0.039857557242356456,0.0417153388533054
8,0.5150020337806787,0.5040121839948735,0.038080725312522316,0.04105121475978962
9,0.5170851571896083,0.5075270257580566,0.03781450395155879,0.04078345517944364
10,0.5201159528077304,0.5122563795761932,0.03762855257802797,0.04067172609197283
11,0.5215503959852436,0.5146428815997347,0.03777700149029204,0.04051452561381083
12,0.5236734119942005,0.5178038393274677,0.03720413184571035,0.040456883383245726
13,0.5234447572152968,0.5176222405733824,0.03734180381865177,0.040422715590272135
14,0.525376330594978,0.5203660054457706,0.03728855415744689,0.040385203173800004
15,0.5254610907530943,0.5204832090429328,0.03768612751827657,0.04039334768013468
16,0.526109432627002,0.5211991115017586,0.03729336144565379,0.040388864094337215
17,0.5262895396392402,0.521582091382994,0.03762157615816709,0.04034601792114452
18,0.5264657237725341,0.5215509466529209,0.03731691294792786,0.04046092761987911
19,0.5269732908524484,0.5223409143480733,0.037766491542163404,0.04035108259797675
20,0.5276801541877538,0.5232300009745783,0.03788603234638288,0.040440053959349985
21,0.5271476901997926,0.5220599755983586,0.037302256787864904,0.04032437590140741
22,0.5276648270701388,0.5231155524283901,0.036963282062590704,0.0404443474287547
23,0.526154781686139,0.5206250577069749,0.03749865315203528,0.040325091310858145
24,0.5266612811385063,0.5212066624243292,0.03755192147585952,0.04027583735805113
25,0.5257444410849916,0.5197503421302025,0.037969444417259066,0.040292226492418245
26,0.5275832856101924,0.5223797918061025,0.03704562783241272,0.04023439021220485
27,0.5279323095633677,0.5228496990776027,0.037869807585929206,0.040353361372519464
28,0.5273727152542566,0.5219936571191158,0.037048098097727133,0.04024683705811362
29,0.5268230094116725,0.5208401830216594,0.03703422576767727,0.04024618619926346
30,0.5268192739851271,0.5208423562173389,0.0376547080220528,0.0402770795434424
31,0.5271156426671214,0.5210993351356625,0.037249931794347116,0.04022462646142372
32,0.5269243671521883,0.5202170466945873,0.038830756634763146,0.04027993993345395
33,0.5262217368354203,0.5194992626782325,0.037420992133686846,0.04018338062592502
34,0.5251943376089744,0.517577923564828,0.03809096353146636,0.04020077521795208
35,0.5270770406892262,0.5204372453883558,0.03711497819828756,0.04018623177504655
36,0.5302221111426746,0.5255381277451318,0.03778344400010063,0.04026071781527649
37,0.5267012593748143,0.5195587832109828,0.038349916634050386,0.04023241441588379
38,0.5289061776188105,0.5230230510574828,0.03721777870527749,0.04016675765725594
39,0.5312923148482939,0.5269090331340672,0.036935153878429564,0.04020699173284387
40,0.5278127859206532,0.5211260053039609,0.03788668054689481,0.04016277528575902
41,0.532742176849583,0.5291156873056385,0.03688324264530997,0.04023409842793803
42,0.5279664221667807,0.5210367927367571,0.03694605812864396,0.040139411241539476
43,0.5322989134452784,0.528127275169282,0.0371359594672629,0.040200305252688605
44,0.5258405477241745,0.5178928517579338,0.03811698255029697,0.04015262484622812
45,0.5281015140087911,0.5212592391713071,0.03868809147077857,0.04014003752432402
46,0.5288064320771586,0.5220428003715036,0.037475797953536207,0.040101431798443055
47,0.5273226116146211,0.519520500820857,0.03832568445251983,0.04008091655243369
48,0.5265780027713355,0.5180894718537397,0.03811585657226229,0.04010172029143398
49,0.529100539472029,0.5221189554292467,0.03741094795534912,0.04006140359035395
50,0.5334157123150151,0.5294511844122725,0.037457328325915105,0.04017890128985192
