epoch,test_acc,train_acc,test_loss,train_loss
1,0.5560023919841494,0.5616294104603676,0.04024354983301996,0.04359999458187992
2,0.5375648703690235,0.537210587446535,0.04000879925431557,0.04303872388181756
3,0.5379461164233005,0.5377773237968363,0.039971444213274615,0.042865627942588726
4,0.5354372754472244,0.5339754754669965,0.03963667725764432,0.042790771507233094
5,0.5359050336067149,0.5343452749424445,0.04036964765451487,0.04282813186495049
6,0.5257603620922232,0.5167662643522559,0.04043437931144122,0.04284058520299138
7,0.524524109588817,0.5173883885483497,0.04090399454230244,0.04273112592043229
8,0.54465123037341,0.5446308069527099,0.039954967869138255,0.04279221590716862
9,0.5459924404567038,0.5460656232072756,0.04120269439463477,0.04287705465572551
10,0.5259234516974912,0.5147233589137667,0.040050714557031984,0.04245821140634203
11,0.5427334075424883,0.5430890189473844,0.03953917997265325,0.04267380171392149
12,0.5419530015038666,0.5394762662947049,0.039134026803437943,0.04243436745069559
13,0.5434345309857217,0.5456485944016953,0.039400001825059504,0.04257728295057144
14,0.5294165140236925,0.5180042450781668,0.03930927313936567,0.04176765318634441
15,0.5384423366750971,0.5362238217925561,0.040023964006923936,0.04314978701035375
16,0.5345881553237747,0.530861070956111,0.04019850702251045,0.042742661299925405
17,0.5308928507363302,0.5240454699847248,0.04035638497003074,0.04273985597549133
18,0.5388469207181376,0.5374268904218364,0.03978636195358721,0.042899631849915076
19,0.5372136598272682,0.5344095949760221,0.040967163747375454,0.042686770425982845
20,0.5316450759811296,0.526076075167376,0.040528888262591316,0.04266064096857043
21,0.536868932234088,0.5339001681731124,0.0401593838067888,0.04262469499145897
22,0.5330647491857946,0.5292542439291134,0.03934347079795541,0.04244547261341104
23,0.5357646885503251,0.5329571098389334,0.04051353326700266,0.04242303868014257
24,0.5368787045767113,0.5334285607153761,0.03976035834226793,0.0423578318497799
25,0.54016550292983,0.5388469658907362,0.04086806545558485,0.04245617202691083
26,0.5285003657008358,0.518762964599187,0.03991825321634996,0.04223665754193241
27,0.5275910228305111,0.5165155739311194,0.03951556336821862,0.04219120683021916
28,0.5498721320641582,0.5533168455150406,0.03912071203722537,0.04271917455621715
29,0.5588137314606577,0.5646814541686624,0.039149805035405945,0.04295213791785888
30,0.5427802204273792,0.5382992145372845,0.0398202567424589,0.042142249770390175
31,0.5382115866284709,0.525582593162589,0.03971875466189338,0.04160339405163399
32,0.5212821999696929,0.5076834348068257,0.039575758923604654,0.04213728245745585
33,0.5446931166653227,0.5396696767796798,0.03975056799002064,0.04198152457987799
34,0.5537518464648264,0.5580706578343564,0.03904778401828506,0.042534115028034135
35,0.5539068104793342,0.5524408897572755,0.039410566820681676,0.042222088275169864
36,0.5417725833202732,0.5297319676354532,0.03932842322923605,0.04183193404697678
37,0.515379978732127,0.5000510902915323,0.03984199102642467,0.042267040186787695
38,0.5261006087676877,0.5111900678148334,0.039382508657511,0.04076088688254935
39,0.5568908601580892,0.5565408185077286,0.03947453179116388,0.04225750650885036
40,0.5390431473641497,0.5242154290769159,0.03940984172728455,0.04175961263550138
41,0.5377437157346939,0.5265348210015693,0.03864359110593796,0.04131400017339049
42,0.5319811294463913,0.5139700751739061,0.03998038939480643,0.04212569228364426
43,0.5533695974485109,0.5562986563188687,0.03891719783683425,0.042431557822285346
44,0.5364407696848682,0.5303215791283475,0.039208867162176704,0.04177015875149699
