epoch,test_acc,train_acc,test_loss,train_loss
1,0.3529667408603992,0.34226477936182387,0.021538763876678874,0.019865631162035234
2,0.5111122679479679,0.4915038282775245,0.040483646456477715,0.036993618457786086
3,0.35743445896082143,0.3435740506309787,0.02324719083251305,0.020860984993791118
4,0.38697099833712717,0.3808811136796584,0.021414554741197418,0.01988721731145984
5,0.4266643991959819,0.4242920231841291,0.024421062862988816,0.0233441390711995
6,0.343943727323084,0.3242228915922228,0.024833492500689423,0.02238501262968605
7,0.40681048676589365,0.40336684452509874,0.021464732086774217,0.02053016241531349
8,0.42805620282955675,0.4244898281780119,0.022752797212994214,0.02181948348879814
9,0.31908579303355905,0.3012180933004314,0.022300538435144332,0.01980857051077109
10,0.3974898559928523,0.3913201749454654,0.020348796349706003,0.019291088545640694
11,0.3184450062032931,0.3044157939835681,0.018632528634325973,0.017100763100298864
12,0.37290295770861864,0.364037374365412,0.018865322459091262,0.017844012133704807
13,0.32656400405426295,0.3130025537374538,0.01989224343334587,0.017958143798326984
14,0.3518245036601265,0.3413828524355976,0.017925997960914687,0.016915557417765403
15,0.3212364721821732,0.30290386918374884,0.01989491479200067,0.017954628733755314
16,0.3032887981557507,0.28784868189696056,0.01896185785966012,0.017096183208513607
17,0.345945964467899,0.3352339423032204,0.017475005130744674,0.016418164722549106
18,0.559263466096224,0.5369776709665981,0.0478337927929406,0.043595464194862585
19,0.2989169175166103,0.28462056173947764,0.016457348700287273,0.014875397890878534
20,0.28930911310292906,0.27556945670227834,0.01664173378817086,0.01501518434582694
21,0.30604639542644974,0.2897961985476273,0.01782024550495796,0.016142679875698483
22,0.29510260571647834,0.27942517680569556,0.01596239447883032,0.01444422449120908
23,0.33867902344042444,0.32723961727523937,0.01633705271100535,0.015180990226494455
24,0.3139162192481848,0.29906437788627777,0.01576536098151531,0.01434971532305178
25,0.3385478770144718,0.3142399243411484,0.02276867989776204,0.019974284570266322
26,0.2969588592375961,0.2788603436148579,0.0184539491762814,0.01634592115336541
27,0.29826411333032987,0.28300505710503987,0.01513752757200917,0.013373927285587325
28,0.27495928415111526,0.25505256988121755,0.016037766649885085,0.014057512042447201
29,0.32974669121229583,0.3137791770151893,0.01539513201100155,0.013957586374531672
30,0.2823120836742216,0.2649176829663945,0.01376925437774473,0.012453537072660854
31,0.2720565152331567,0.2516246589802325,0.01333772933598861,0.011632182816206251
32,0.28762540060349584,0.26604341358779093,0.0144045273004805,0.012365043488810363
33,0.2670663628370541,0.24838814792608901,0.013018424215826016,0.011497652348022438
34,0.30130609489609345,0.28249538974928634,0.014941309045240717,0.013092235363658193
35,0.2791942704445047,0.2555609824448855,0.013757671111995735,0.01162528385887447
36,0.25964526027081025,0.24403038193987497,0.01412734193998633,0.012805601943609784
37,0.29748302347035693,0.2729431046358917,0.018817402711771066,0.01558238630481426
38,0.27278640823610995,0.2509911078353471,0.013642583078551061,0.011902479649277277
39,0.2587984236287119,0.2375720585642776,0.01568688770521034,0.01323091806572618
40,0.3950923379139906,0.38762356959744054,0.021945346182989843,0.02083316495985661
41,0.2554050768649107,0.23143093084241442,0.013263610779371077,0.010879425829258358
42,0.25241302647951996,0.2249494714654615,0.013237881573658544,0.010561791556046425
43,0.25732481828986314,0.23390017582559042,0.01388642835674934,0.01166861226727951
44,0.24781878831196216,0.22396861206069932,0.011716472979598833,0.00998005414725218
45,0.26452080989676435,0.25047416185237575,0.013479709118894003,0.01184878087810521
46,0.23874190087699632,0.21460433741279636,0.011915509272547602,0.00988805431926858
47,0.263322904316305,0.23633180293879455,0.01449827535204517,0.011532877056488713
48,0.28712433552752376,0.2694532126215246,0.013818702217444632,0.012283189231258573
49,0.2842316696341282,0.2624630665883344,0.013358901137287178,0.011375203810053544
50,0.23856670544565342,0.21510972773312806,0.011545488773619087,0.009352520469901631
