epoch,test_acc,train_acc,test_loss,train_loss
1,323.97737736437733,307.9976665545155,0.03862455458316988,0.02531962559639829
2,321.51640656315004,305.5723992555897,0.030423833328543357,0.025762452228555402
3,318.98509908190033,303.07929931090047,0.038212964835676176,0.025604238426222385
4,316.46103812607726,300.59404776459303,0.025715661714377912,0.024892554121110046
5,314.00183860541864,298.1735291130701,0.02630454605644189,0.02465886857758448
6,311.5683289384277,295.78033820532033,0.029482932056038125,0.024459686094117396
7,309.1938434990367,293.44556868889583,0.03143270212469749,0.024348334924688617
8,306.8967416915807,291.1875426008984,0.027418023752934725,0.024189435090254813
9,304.5896671793713,288.9218904570084,0.02388592852840146,0.024102439868797378
10,302.381084496675,286.7543941620747,0.030948654540534158,0.023538381367632488
11,300.189266355381,284.6045451290633,0.024122078441879125,0.02407812652657333
12,298.02403079386494,282.48242473626385,0.026054180073506624,0.02309723936238335
13,295.8634658342999,280.36863813310606,0.02361042942236928,0.022965112791478056
14,293.76351574609504,278.3154918648532,0.024194847466876206,0.022442421613677033
15,291.66961830145897,276.2721707143214,0.02635006534243093,0.022685352459694576
16,289.6150861853929,274.27100250271064,0.02340752132309293,0.022347657136546756
17,287.5864631939254,272.299044156564,0.023848285952818047,0.022600027108655392
18,285.57062804339483,270.34459270028844,0.023041272047653938,0.021818956125129775
19,283.5526214880163,268.38971956183366,0.025062923871197747,0.022012213697132556
20,281.5960798051155,266.4914297127745,0.022098788792647206,0.02200340928093901
21,279.6306117133951,264.5887239160736,0.022538868981657675,0.02199708504005543
22,277.63534253845023,262.66235115057725,0.03401107854634813,0.021031873174084042
23,275.75250242437085,260.8432017392524,0.029480900000599983,0.021588846462444196
24,273.80147301030064,258.96363668071064,0.02970717543537177,0.02120285206338734
25,271.93302588403697,257.167396707263,0.0271586095823825,0.020671660966664843
26,270.0371230182986,255.35092362130143,0.023746566865050677,0.020519419491869733
27,268.16261801660227,253.5593262702721,0.023928458250842048,0.020474393065403967
28,266.3357677702999,251.8162259622293,0.02803164590330957,0.020292206332810873
29,264.49966507045366,250.0702789201029,0.02103465491706885,0.020255299230802406
30,262.68589061571265,248.34934915745612,0.030951080102364994,0.01995036975272651
31,260.90023405920897,246.66031742705704,0.026889628866343822,0.01961521674128412
32,259.16139867344685,245.01967068937205,0.020906577700550117,0.019882477964591055
33,257.3800503236163,243.34906111658512,0.020126778379227352,0.019321349711672774
34,255.69659328659085,241.77287259585714,0.020474091461561258,0.0190370168934748
35,253.99634813692208,240.18791080932994,0.021712672073864243,0.019023029838950888
36,252.37081340116615,238.67181228925082,0.031214486916088365,0.019060520003142865
37,250.70135757880422,237.12834715516146,0.02560383095903304,0.018784670936829836
38,249.10444038076997,235.65407363207996,0.024452211642728268,0.019025303387236826
39,247.51467223983292,234.20102529505917,0.020937704924240852,0.018798192185394972
40,246.00385246784649,232.82195199946906,0.019899104694718298,0.018251614301528746
41,244.52068439038345,231.4759086641375,0.022149981514921466,0.018935945391365627
42,243.06489616363658,230.16177563631035,0.02134952354199678,0.017858031486133928
43,241.6579149428021,228.89608955340216,0.019019538916430427,0.017952042984441648
44,240.24133697821404,227.6388851915133,0.01793195979977117,0.017651338600417944
45,238.87178360647664,226.42601212548138,0.01889922838766598,0.017469878335600916
46,237.54743495693353,225.25447568396106,0.02260534175970022,0.01727983579762931
47,236.2317602343865,224.10123448165888,0.017438961030210105,0.017365955937545276
48,234.96830497527247,222.99778204223333,0.02134612694527339,0.017040779398193637
49,233.73520310565303,221.92926119528985,0.01992120340611171,0.01710968746722323
50,232.5191331756563,220.88761385031097,0.022334010276979614,0.01701325040708468
51,231.34337581966264,219.88508308620075,0.021854056895357892,0.016490596699193845
52,230.198818741564,218.91608333602,0.01873226290188947,0.017470231569073732
53,229.05772482473535,217.98700829485026,0.019872298229087905,0.01648626252285485
54,227.97179564420335,217.08583981462303,0.017516393973989394,0.01663216185367223
55,226.9179116113698,216.22458491865083,0.020479137168347258,0.016263638125750626
56,225.89437832570172,215.39930670723143,0.015513266717056625,0.01617971030109137
57,224.90365523773562,214.6089347687091,0.02080500111417863,0.01613697047951152
58,223.95512641090755,213.8618249272717,0.018084569463452087,0.01593647365575855
59,223.04052630494323,213.14643866980452,0.01918675945800485,0.01597991303622144
60,222.16967654163787,212.45797649372736,0.019872328031410293,0.01549888677099376
61,221.33711521272508,211.83538949503725,0.01974150480575932,0.0157345845137985
62,220.53316648958133,211.22422004550302,0.015986805980645336,0.01541021191379399
63,219.7616469369219,210.63701462863526,0.014812198585098229,0.015257382891999864
64,219.03793524432305,210.10103213668884,0.016421245139779397,0.015450800018547808
65,218.35189066029324,209.61232474990828,0.015528138546110357,0.015275389317748616
66,217.6930021848845,209.13653619494448,0.014335973061693525,0.014913676650200075
67,217.07245060891816,208.71695813918117,0.019132424760790703,0.01504512972117049
68,216.4816274430281,208.31976530281707,0.015357743189172837,0.0149368860225365
69,215.91407627821025,207.9333633595686,0.01963285740139415,0.014589211894470511
70,215.38923896131658,207.59958551968475,0.019837216410822082,0.014493474230459593
71,214.86318374032734,207.2348840823321,0.014546246349232869,0.014696350194586134
72,214.38383564367095,206.93867193136208,0.014171731197139591,0.014527181253849882
73,213.9382828009306,206.6806834647482,0.018249736248868182,0.014401241160422852
74,213.5055010798182,206.41914642827155,0.013802073317245372,0.014700588146315037
75,213.0977355232234,206.1756539647096,0.013594156583246676,0.014299169182777405
76,212.75352593072012,206.01153760119269,0.013871522349061317,0.014376662689649943
77,212.4267037322093,205.8560999174712,0.015515093664521152,0.014488609019413736
